"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000019777",3440.42640238382,0.0130157764525903,0.574040598529107,0.0226739650225808,0.981910343397854,0.994222940565546
"ENSBTAG00000016043",7.87144152523855,1.00665945293754,1.60435883605628,0.627452805640436,0.530362462867819,0.810170973544107
"ENSBTAG00000003598",20.2128352116787,-2.36971969190922,1.18436393109813,-2.00083743660788,0.0454099115686853,0.281387930672503
"ENSBTAG00000018451",174.147976844614,-1.22168443349395,0.687216786990758,-1.77772786785893,0.0754485603787849,0.354097981915954
"ENSBTAG00000014931",168.755899281976,-1.65092270774685,0.888270241386228,-1.85858157892404,0.0630864701794847,0.32656801545902
"ENSBTAG00000007024",4.38070761330777,0.223152119067322,1.52295623371397,0.146525628332162,0.883506459767646,NA
"ENSBTAG00000011111",312.395034726559,-0.322755724998433,0.55963454301775,-0.576725881247463,0.564124645949867,0.829630101148822
"ENSBTAG00000001099",8.59768644211828,0.328917729226904,1.19558464379866,0.275110366240447,0.783231447658334,0.930763868442296
"ENSBTAG00000017072",9.30461638113462,-0.432440346585181,1.20951557527809,-0.35753185442507,0.720693683540053,0.904476900544366
"ENSBTAG00000017064",541.631876422021,-0.639942897881176,0.482671934310703,-1.32583407567517,0.184894663252025,0.53435324877608
"ENSBTAG00000034246",1.33144085046824,-1.67348825837253,3.80502584305071,-0.439809958565432,0.660074754340301,NA
"ENSBTAG00000014734",1325.53672076984,-0.562966754010789,0.490151203780164,-1.14855732204482,0.250738563682831,0.60511750809263
"ENSBTAG00000014733",76.2748445500047,0.739772913656569,0.734182538240057,1.00761442165311,0.313639602800723,0.657882798827597
"ENSBTAG00000030369",57.0015533742829,0.829473382308086,0.614701566308891,1.34939201031948,0.177211085736592,0.522660942996572
"ENSBTAG00000014731",1746.99881507636,-0.930814773417855,0.655420286710312,-1.42017998571543,0.155555288820685,0.494948646247633
"ENSBTAG00000014730",173.552638570316,-0.505989620490518,0.416931838355651,-1.21360273776669,0.224899461096468,0.578610928662652
"ENSBTAG00000014729",2532.33535096172,1.48827785296884,0.47948199726739,3.10392853423208,0.00190969453431856,0.0628889949481267
"ENSBTAG00000014603",1.87283831388019,-2.51195083969517,2.57831912053734,-0.974259089841315,0.32992791188978,NA
"ENSBTAG00000014728",9.62078165508961,-3.32654668205588,1.55969267348148,-2.1328218940918,0.0329393395058237,0.241531432307674
"ENSBTAG00000014725",8.32094894661509,1.61431428321729,1.30923176129667,1.23302407636251,0.217566781657328,0.5720140755431
"ENSBTAG00000015312",36.0342183259136,-0.885576018760403,0.60234621866567,-1.47021097056465,0.14150462439313,0.473786115697547
"ENSBTAG00000002631",46.8776108088453,-0.106746578718305,1.01314827065978,-0.105361260350166,0.916089154681625,0.971820973995153
"ENSBTAG00000004211",35.4632533133188,-2.46540793096103,1.06764813609953,-2.30919518107153,0.02093275286213,0.193918709699851
