"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000005833",95.3181748319153,0.473616167546204,0.623348185323167,0.759793930098094,0.447377771735096,1
"ENSBTAG00000001673",480.477671953832,0.597384502459983,0.551877619329758,1.08245828701206,0.279048940761177,1
"ENSBTAG00000010136",7928.3510843691,0.140019749718722,0.407011979319006,0.344018743509704,0.730832190177767,1
"ENSBTAG00000019603",1308.48840218507,0.807304214964761,0.695206888629991,1.16124311793814,0.245543044490059,1
"ENSBTAG00000053951",33.6142916681484,0.0180411632203646,0.886064520025018,0.0203610039818039,0.983755391710745,1
"ENSBTAG00000000379",7510.40582475673,0.0164240525278145,0.404851579139473,0.0405680831546328,0.967640229152866,1
"ENSBTAG00000021083",223.683532441174,0.182283257966563,0.408464522192845,0.446264603319705,0.655406121735983,1
"ENSBTAG00000021078",125.440442473159,-0.238307569925562,0.435086209578741,-0.547724944342171,0.583880781621612,1
"ENSBTAG00000019602",24.8273897531265,-0.280846902844945,0.932972026848685,-0.301023926508886,0.763396249514436,1
"ENSBTAG00000017260",108.719010847153,0.0635082147736816,0.502337339018734,0.126425431360007,0.899395172346592,1
"ENSBTAG00000050454",9.97381430286343,-0.417674403250001,1.05613376792012,-0.395474906623372,0.69249243710467,1
"ENSBTAG00000010818",323.878163563032,-0.173696436970937,0.461190317004321,-0.376626374333244,0.706451284798658,1
"ENSBTAG00000017571",69.0009554273914,-0.57778518548464,0.717398243566898,-0.805389740866797,0.420594810040743,1
"ENSBTAG00000020715",7.10998119250438,-1.96200768972105,1.63797423007901,-1.19782573723789,0.230984865350536,1
"ENSBTAG00000046178",6.28904888945762,0.355089072285113,1.00584987869569,0.353023925146332,0.724070504174531,1
"ENSBTAG00000013541",418.398641271335,0.418624277485467,0.662992953209606,0.631415877738777,0.527768636976494,1
"ENSBTAG00000008541",121.022565252699,1.28344321390686,0.55856635016279,2.29774531446946,0.0215762888403099,1
"ENSBTAG00000022167",414.217974539616,-0.267614710377855,0.461606435256787,-0.579746489515432,0.562085587666249,1
"ENSBTAG00000023487",32.9237026970905,0.618061906516646,0.928754069159117,0.665474238057693,0.505747215687611,1
"ENSBTAG00000014175",3572.09915231672,-0.00843530764502807,0.387577125695153,-0.0217642040404181,0.982636048456574,1
"ENSBTAG00000042414",0.287133613445088,2.29421069151029,3.75477496822488,0.611011501601362,0.541191965994164,1
"ENSBTAG00000000369",604.323693411355,-0.464351917432752,0.489079635892751,-0.949440302467591,0.342396720677029,1
"ENSBTAG00000006256",22.7507881998325,-0.500193578794873,0.908963128770518,-0.550290284570118,0.5821202868536,1
"ENSBTAG00000002174",216.53392614017,0.00299889504955168,0.748629626590399,0.0040058460726568,0.996803805813793,1
"ENSBTAG00000006039",0.711539094356608,0,3.81698448996245,0,1,1
"ENSBTAG00000006036",24.0241972449941,-0.0517064958291976,2.60636783116791,-0.0198385259405339,0.984172184667697,1
"ENSBTAG00000012370",16.7062220887401,-0.884631293987007,2.42807637388198,-0.364334212672508,0.715608454878634,1
"ENSBTAG00000008351",38.5682765289277,0.431508299525642,0.79506034476238,0.542736538639224,0.587311212927107,1
"ENSBTAG00000014759",4120.09238731505,-0.273461321153562,0.36137287040113,-0.756728973179461,0.449212253050869,1
"ENSBTAG00000030503",141.366552910363,-0.551410052204743,1.00898109587038,-0.546501866547934,0.584721005020461,1
"ENSBTAG00000030504",60.1381874549688,2.63364705439796,0.934726793545472,2.81755810637286,0.00483903578481411,0.753803313561933
"ENSBTAG00000019722",4.77840956382661,0.561930298488413,1.91078871422294,0.294082906344217,0.768694552412535,1
"ENSBTAG00000054625",0.332624472404229,1.38656143719177,3.76520434941631,0.368256622620421,0.712681893410949,1
"ENSBTAG00000003221",73.2259545550638,-0.763003581454236,0.593906961541779,-1.28471903995448,0.198890482352337,1
"ENSBTAG00000000219",27.6961335372304,-0.331035428645854,0.932196869053852,-0.355113216569632,0.722504775709714,1
"ENSBTAG00000014322",55.7273217885886,1.59329572721635,0.913386699215988,1.74438244894957,0.081092423354616,1
"ENSBTAG00000005868",76.1263981823687,0.890609552955569,0.842973915827241,1.05650902861162,0.290735718152316,1
"ENSBTAG00000014288",137.291884421394,1.53951683660427,0.735582893773876,2.09292093336462,0.0363562132342177,1
"ENSBTAG00000039509",98.2805011563384,0.876616981984597,0.616175600115161,1.42267396148234,0.154830692282555,1
"ENSBTAG00000019608",122.124952515407,0.476325221804416,0.536087341818635,0.888521672958214,0.3742602030227,1
"ENSBTAG00000002362",9.40381562589959,-0.062428758710005,1.03473323463363,-0.0603331918029187,0.951890266850977,1
"ENSBTAG00000018254",872.638534452055,-0.287882090644969,0.503598428693534,-0.571650097066051,0.56755904869022,1
"ENSBTAG00000011959",327.040064542186,0.157237560251343,0.466139150730923,0.337318931492429,0.735876489883292,1
"ENSBTAG00000011957",534.126397422244,-0.316000924327231,0.508668302072659,-0.621231798874884,0.534447119876821,1
"ENSBTAG00000010763",15.7148381133493,-0.329229584123037,1.07213846190306,-0.307077486557706,0.758784393499117,1
"ENSBTAG00000008989",322.286075222367,1.77032392359669,0.522853281650108,3.38589043184276,0.000709477049041337,0.422187773631253
"ENSBTAG00000008721",186.851186404721,-0.553579910998889,0.497841211555567,-1.11196079824159,0.266155005889865,1
"ENSBTAG00000011761",167.52879913739,0.175713456265225,0.466480470364927,0.37667912684054,0.706412076583198,1
"ENSBTAG00000047225",131.568596699663,1.57489788644214,0.545455603539922,2.88730719094514,0.00388554667545737,0.736844823938109
"ENSBTAG00000014605",719.528444667148,0.374322279831421,0.430963442461591,0.868570841399806,0.385081908946415,1
"ENSBTAG00000051472",194.865497637084,-0.118719282168104,0.613061853810484,-0.193649762140973,0.846450131086421,1
"ENSBTAG00000052681",131.208413150848,-0.251791700683702,0.687135340072872,-0.366436837111302,0.71403913630743,1
"ENSBTAG00000009663",190.722050561535,0.390591505948059,0.675566503329669,0.578168846476177,0.563150129574696,1
"ENSBTAG00000019235",840.402659436327,-0.319040889241824,0.46596392819571,-0.68469010139305,0.493539496658283,1
"ENSBTAG00000009252",3.39827609316105,-4.32910540282995,2.56103060628459,-1.69037628531523,0.0909559890340911,1
"ENSBTAG00000011765",384.731516666072,-0.0184709952184768,0.850750122190705,-0.0217114223515049,0.982678152202376,1
"ENSBTAG00000011023",0.711389053010249,2.69211833701787,3.7136349366346,0.724928104930407,0.468496137928116,1
"ENSBTAG00000004547",278.707699907028,1.32407445664923,1.4297789401321,0.926069352040464,NA,NA
"ENSBTAG00000030423",0.80420769853833,0,3.81698448996245,0,1,1
"ENSBTAG00000004293",8.94322265544029,7.00165784431365,3.68110581168121,1.90205286196755,NA,NA
"ENSBTAG00000055140",1.61352195403591,-1.48358378507102,3.15312561077584,-0.470512110269523,0.637989184094268,1
"ENSBTAG00000012026",43.784613367807,1.27760023355244,0.81133552611779,1.57468789720784,0.115328502780548,1
"ENSBTAG00000002135",0.388132564755103,-0.747156184436036,3.81698448996245,-0.195745145520198,0.844809646863789,1
"ENSBTAG00000053740",0.619861181287663,-0.0769058936641749,3.79625016122983,-0.0202583840363304,0.983837253695726,1
"ENSBTAG00000038461",0.143566806722544,1.37840630912802,3.81258862525835,0.361540791470683,0.717695216981669,1
"ENSBTAG00000018137",62.497978820454,4.05713697146569,1.57718056548793,2.57239853206697,0.0100996556369256,0.86250586228947
"ENSBTAG00000018207",570.663720998867,-0.478407017984139,0.484442314278958,-0.987541764794428,0.3233771189882,1
"ENSBTAG00000018205",101.106407970379,-0.442621793559768,0.646186360463681,-0.684975450800537,0.493359412353621,1
"ENSBTAG00000004097",1.37802916605564,-2.44862818851699,3.71203173300206,-0.659646351281781,0.509480801971395,1
"ENSBTAG00000003291",142.546936984003,-0.139912896984099,0.753273209225452,-0.185739908535927,0.852648730360614,1
"ENSBTAG00000000310",56.2541201444316,0.310630692701481,2.25030933100504,0.13803910796688,0.890209509698866,1
"ENSBTAG00000018849",2.40189128715541,5.35000566098851,2.97294244389323,1.79956583820788,0.0719292193023934,1
"ENSBTAG00000023192",318.706281229045,-0.0909789306349611,0.571350033438702,-0.15923501410755,0.873483718518921,1
"ENSBTAG00000046609",74299.0255473714,-0.437132810061373,0.37094634329955,-1.1784259852061,0.23862682336708,1
"ENSBTAG00000004556",292.765867453956,0.0696819850088573,0.721497125954166,0.096579712520274,0.923060168229279,1
"ENSBTAG00000019742",1.50269221135141,1.04291980451687,2.73443297453227,0.381402584824836,0.702904543302999,1
"ENSBTAG00000020237",145.387022238854,-0.0343074286882239,0.571882764678551,-0.059990317609078,0.952163346230988,1
"ENSBTAG00000038490",1.98121065089472,-3.54457739195553,3.24595041875358,-1.09199985664495,0.274833164190109,1
"ENSBTAG00000050124",0.845430919790102,0.752498729177132,3.80749857985412,0.197635984201986,0.843329878754453,1
"ENSBTAG00000019669",1.97202913426756,4.83592281130475,3.36778891705491,1.43593405952939,0.151021105643468,1
"ENSBTAG00000054128",0.679617252266099,-0.0258139188195128,3.81698448996245,-0.00676290901558439,0.994604020442979,1
"ENSBTAG00000048875",4.48180663206407,4.12636971359942,2.40076630368394,1.71877192180995,0.085655910092456,1
"ENSBTAG00000050301",4.55644367135363,-0.298573047698028,1.23333292690071,-0.242086334667414,0.808713266677665,1
"ENSBTAG00000051940",43.5512619807937,1.14916620566061,0.737468258357424,1.55825853199454,0.1191719747912,1
"ENSBTAG00000010490",60.2576649757878,-1.02729434791175,0.541734556994102,-1.89630573617427,0.0579196282182568,1
"ENSBTAG00000008129",12.4568316370497,0.070546649881023,1.00067302454534,0.0704992021875239,0.943796335534004,1
"ENSBTAG00000016204",2.02260631580253,-1.4839346686069,3.33228662676464,-0.445320236467075,0.656088345621932,1
"ENSBTAG00000008612",1.01687474928135,0,3.81698448996245,0,1,1
"ENSBTAG00000013127",21.7658828855674,1.66052642926158,0.898302612484889,1.84851564070178,0.06452778386116,1
"ENSBTAG00000013126",181.472697381779,1.61798324966749,0.850536569062158,1.90230885833817,0.057130788281886,1
"ENSBTAG00000013123",619.277238877283,0.939731097754506,0.535693838276351,1.75423167228913,0.0793908182561452,1
"ENSBTAG00000045102",14.9684700346623,0.57240253414489,0.922444082560043,0.620528165302238,0.534910116789439,1
"ENSBTAG00000020294",269.678202887648,0.571080634453282,0.479869454517368,1.19007498618067,0.234016920717914,1
"ENSBTAG00000044624",125.023102118932,0.0490702154226131,0.711225870031784,0.0689938562280085,0.944994509867367,1
"ENSBTAG00000018828",15.2923533179484,0.191151016302443,1.15571967479727,0.165395658195378,0.868632570871752,1
"ENSBTAG00000011274",6.99293146442234,1.31843837089177,1.97802949371965,0.666541310469778,0.505065168014456,1
"ENSBTAG00000053346",31.72483294224,-1.51251228572839,1.13016411492675,-1.33831207853066,0.180794726068487,1
